,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
287,287,0,fd2d:ab8c:225:0:79ec:26b9:bb98:fae8,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,1136774,1136774,0,1,86,1136774,1136774,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
288,288,0,fd2d:ab8c:225::1,d8:58:d7:00:0f:72,d8:58:d7,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,0,58,6,0,0,1040887,1040887,0,1,86,1040887,1040887,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
289,289,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49178,192.168.1.1,d8:58:d7:00:0f:72,d8:58:d7,445,6,4,0,0,1044759,1045760,1001,6,374,1044759,1045760,1001,3,194,1044760,1045760,1000,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60.0,0.0,60,0,200.2,273.67992253725885,501,500,500.5,0.7071067811865476,501,499,500.0,1.4142135623730951,501,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,SMBv23,System,1,1,,,,,
290,290,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1137076,1138703,1627,12,1104,1137076,1138703,1627,12,1104,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,2,147.9090909090909,241.310776612009,624,2,147.9090909090909,241.310776612009,624,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,wpad,,,,
291,291,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49180,192.168.1.2,1c:6f:65:c0:43:92,1c:6f:65,445,6,4,0,0,1048764,1048764,0,1,66,1048764,1048764,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMBv23,System,1,1,,,,,
292,292,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,55547,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,1136775,1136876,101,2,168,1136775,1136876,101,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
293,293,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,1900,ff02::c,33:33:00:00:00:0c,33:33:00,1900,17,6,0,0,897498,905966,8468,18,9903,897498,905966,8468,18,9903,0,0,0,0,0,505,550.1666666666667,30.86069268407916,585,505,550.1666666666667,30.86069268407916,585,0,0.0,0.0,0,128,498.11764705882354,412.208212307952,1332,128,498.11764705882354,412.208212307952,1332,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,[ff02::c],,,,
294,294,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,58633,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1136899,1136999,100,2,128,1136899,1136999,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
295,295,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,63796,224.0.0.252,01:00:5e:00:00:fc,01:00:5e,5355,17,4,0,0,1136902,1137002,100,2,128,1136902,1137002,100,2,128,0,0,0,0,0,64,64.0,0.0,64,64,64.0,0.0,64,0,0.0,0.0,0,100,100.0,0.0,100,100,100.0,0.0,100,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
296,296,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,1141794,1141794,0,1,86,1141794,1141794,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
297,297,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff67:c2c1,33:33:ff:67:c2:c1,33:33:ff,0,58,6,0,0,1147707,1147707,0,1,86,1147707,1147707,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
298,298,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff98:fae8,33:33:ff:98:fa:e8,33:33:ff,0,58,6,0,0,1148189,1148189,0,1,86,1148189,1148189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
299,299,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:3,33:33:00:01:00:03,33:33:00,0,58,6,0,0,1153205,1153205,0,1,86,1153205,1153205,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
300,300,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,1147457,1272897,125440,3,370,1147457,1272897,125440,3,370,0,0,0,0,0,86,123.33333333333331,64.66323014923809,198,86,123.33333333333331,64.66323014923809,198,0,0.0,0.0,0,38818,62720.0,33802.53256784172,86622,38818,62720.0,33802.53256784172,86622,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
301,301,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,445,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,49487,6,4,0,0,1155949,1162277,6328,3,175,1155949,1162277,6328,2,109,1155950,1155950,0,1,66,54,58.333333333333336,6.658328118479393,66,54,54.5,0.7071067811865476,55,66,66.0,0.0,66,1,3164.0,4473.1574977861,6327,6328,6328.0,0.0,6328,0,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,SMBv23,System,1,1,,,,,
302,302,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,1277688,1277688,0,1,86,1277688,1277688,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
303,303,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,1274689,1274689,0,1,86,1274689,1274689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
304,304,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::c,33:33:00:00:00:0c,33:33:00,0,58,6,0,0,1275701,1275701,0,1,86,1275701,1275701,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
305,305,0,0.0.0.0,d8:58:d7:00:0f:72,d8:58:d7,0,224.0.0.1,01:00:5e:00:00:01,01:00:5e,0,2,4,0,0,1299520,1299520,0,1,60,1299520,1299520,0,1,60,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
306,306,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,0,2,4,0,0,1305203,1305203,0,1,46,1305203,1305203,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
307,307,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:3,33:33:00:01:00:03,33:33:00,0,58,6,0,0,1273207,1273207,0,1,86,1273207,1273207,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
308,308,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,1303200,1303200,0,1,46,1303200,1303200,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
309,309,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff67:c2c1,33:33:ff:67:c2:c1,33:33:ff,0,58,6,0,0,1274208,1274208,0,1,86,1274208,1274208,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
310,310,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff9b:5a83,33:33:ff:9b:5a:83,33:33:ff,0,58,6,0,0,1274699,1274699,0,1,86,1274699,1274699,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
311,311,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,0,58,6,0,0,1045889,1045890,1,2,172,1045889,1045889,0,1,86,1045890,1045890,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
312,312,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff98:fae8,33:33:ff:98:fa:e8,33:33:ff,0,58,6,0,0,1278189,1278189,0,1,86,1278189,1278189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
313,313,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,1045890,1045890,0,1,86,1045890,1045890,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
314,314,0,fd2d:ab8c:225:0:79ec:26b9:bb98:fae8,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,1316781,1316781,0,1,86,1316781,1316781,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
315,315,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,60830,ff02::1:3,33:33:00:01:00:03,33:33:00,5355,17,6,0,0,1316783,1316884,101,2,168,1316783,1316884,101,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LLMNR,Network,0,6,wpad,,,,
316,316,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,1321793,1321793,0,1,86,1321793,1321793,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
317,317,0,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,137,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1317085,1318585,1500,3,276,1317085,1318585,1500,3,276,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,750,750.0,0.0,750,750,750.0,0.0,750,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,wpad,,,,
318,318,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,63848,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,3544,17,4,0,0,1152739,1152739,0,1,82,1152739,1152739,0,1,82,0,0,0,0,0,82,82.0,0.0,82,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
319,319,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,1352832,1352832,0,1,248,1352832,1352832,0,1,248,0,0,0,0,0,248,248.0,0.0,248,248,248.0,0.0,248,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,win24,,,,
320,320,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,1398336,1398336,0,1,86,1398336,1398336,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
321,321,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,1402189,1402189,0,1,86,1402189,1402189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
322,322,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,1401689,1401689,0,1,86,1401689,1401689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
323,323,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff98:fae8,33:33:ff:98:fa:e8,33:33:ff,0,58,6,0,0,1400189,1400189,0,1,86,1400189,1400189,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
324,324,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff67:c2c1,33:33:ff:67:c2:c1,33:33:ff,0,58,6,0,0,1400200,1400200,0,1,86,1400200,1400200,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
325,325,0,0.0.0.0,d8:58:d7:00:0f:72,d8:58:d7,0,224.0.0.1,01:00:5e:00:00:01,01:00:5e,0,2,4,0,0,1424960,1424960,0,1,60,1424960,1424960,0,1,60,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
326,326,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:3,33:33:00:01:00:03,33:33:00,0,58,6,0,0,1401201,1401201,0,1,86,1401201,1401201,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
327,327,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,1429702,1429702,0,1,46,1429702,1429702,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
328,328,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::1:ff9b:5a83,33:33:ff:9b:5a:83,33:33:ff,0,58,6,0,0,1405207,1405207,0,1,86,1405207,1405207,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
329,329,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,0,224.0.0.253,01:00:5e:00:00:fd,01:00:5e,0,2,4,0,0,1426707,1426707,0,1,46,1426707,1426707,0,1,46,0,0,0,0,0,46,46.0,0.0,46,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,,,,,
330,330,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49364,192.168.1.1,d8:58:d7:00:0f:72,d8:58:d7,445,6,4,0,0,1413839,1414841,1002,6,374,1413839,1414841,1002,3,194,1413840,1414841,1001,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60.0,0.0,60,0,200.4,273.9530981755819,501,501,501.0,0.0,501,500,500.5,0.7071067811865476,501,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,SMBv23,System,1,1,,,,,
331,331,0,fd2d:ab8c:225::1,d8:58:d7:00:0f:72,d8:58:d7,0,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,08:00:27:bd:f2:09,08:00:27,0,58,6,0,0,1458464,1458464,0,1,86,1458464,1458464,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
332,332,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,1526689,1526689,0,1,86,1526689,1526689,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
333,333,0,192.168.1.135,08:00:27:bd:f2:09,08:00:27,49406,192.168.1.112,08:00:27:e1:e3:8a,08:00:27,139,6,4,0,0,1491401,1491402,1,6,348,1491401,1491402,1,4,228,1491401,1491402,1,2,120,54,58.0,6.196773353931866,66,54,57.0,6.0,66,54,60.0,8.48528137423857,66,0,0.2,0.447213595499958,1,0,0.3333333333333333,0.5773502691896258,1,1,1.0,0.0,1,2,0,0,0,5,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0,2,0,0,1,NetBIOS,System,1,1,,,,,
334,334,0,fe80::3415:2c17:d667:c2c1,08:00:27:bd:f2:09,08:00:27,0,ff02::c,33:33:00:00:00:0c,33:33:00,0,58,6,0,0,1405708,1524208,118500,2,172,1405708,1524208,118500,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,118500,118500.0,0.0,118500,118500,118500.0,0.0,118500,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
